Image	Object type	Name	Classification	Parent	ROI	Atlas_X	Atlas_Y	Atlas_Z	hemisphere	channel	Atlas_AP	Atlas_DV	Atlas_ML	animal
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7921	4.2856	6.1675	Left	Negative	-5.706747555890894	3.1707804665729915	0.46750000000000025	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.6689	4.6139	6.3062	Left	Negative	-5.612629599430049	3.489449955293047	0.6061999999999994	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.6975	4.5358	6.4793	Left	Negative	-5.63431390428688	3.413699218174756	0.7793000000000001	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.6592	4.6407	6.2096	Left	Negative	-5.605302284764195	3.515434425847033	0.5095999999999998	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7052	4.5168	6.2915	Left	Negative	-5.640328644349981	3.395209711685988	0.5914999999999999	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.6939	4.5469	6.318	Left	Negative	-5.631695032118248	3.4244271118623	0.6179999999999994	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.6153	4.7599	6.0229	Left	Negative	-5.571958302053488	3.631069364912448	0.32289999999999974	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.8261	4.1945	6.2047	Left	Negative	-5.732678287461703	3.082368195708739	0.5046999999999997	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7554	4.3831	6.2621	Left	Negative	-5.678684895388824	3.2654295233024064	0.5621	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7517	4.3927	6.2808	Left	Negative	-5.675835670136262	3.274755924145452	0.5808	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.8004	4.2616	6.3667	Left	Negative	-5.712924234059113	3.1475425760566997	0.6666999999999996	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.6706	4.6098	6.2704	Left	Negative	-5.613965791871539	3.4854569553354064	0.5704000000000002	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7524	4.3912	6.2262	Left	Negative	-5.6764022728108054	3.2732886531187875	0.5262000000000002	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7073	4.5118	6.245	Left	Negative	-5.641984874502235	3.390337993566902	0.5449999999999999	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.719	4.4805	6.2386	Left	Negative	-5.650912377721907	3.359959932205691	0.5385999999999997	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.5931	4.8173	6.2261	Left	Negative	-5.554845519389568	3.686839807955086	0.5260999999999996	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7091	4.5055	6.3984	Left	Negative	-5.643228943779489	3.384269189164494	0.6983999999999995	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.6471	4.6728	6.2408	Left	Negative	-5.596046028259485	3.5465972243618715	0.5408	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.6605	4.6368	6.2591	Left	Negative	-5.606257430474999	3.5116622769961117	0.5590999999999999	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7667	4.3566	5.8394	Left	Negative	-5.687632268294449	3.239595439407541	0.1394000000000002	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.5741	4.8679	6.2645	Left	Negative	-5.5403279007088555	3.7359564297374357	0.5644999999999998	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.6681	4.6169	6.2202	Left	Negative	-5.612094110899819	3.492335163709753	0.5202	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7507	4.3962	6.1909	Left	Negative	-5.6751445205377875	3.2781274821467896	0.4908999999999999	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7964	4.2719	6.418	Left	Negative	-5.709837159417047	3.157551510772784	0.718	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7394	4.4262	6.2088	Left	Negative	-5.666502192731781	3.3072509013152835	0.5087999999999999	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.6656	4.6233	6.2432	Left	Negative	-5.610161420908173	3.4985555050293744	0.5431999999999997	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.759	4.3739	6.2094	Left	Negative	-5.681469363468677	3.256487268763403	0.5093999999999994	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7235	4.4674	6.3558	Left	Negative	-5.654253513633325	3.3472784179068484	0.6558000000000002	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.6611	4.6355	6.2319	Left	Negative	-5.6067418448282815	3.5103911902578537	0.5319000000000003	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7255	4.4632	6.223	Left	Negative	-5.655879848909969	3.3431667701230774	0.5229999999999997	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7614	4.3667	6.2934	Left	Negative	-5.6832327093963135	3.2495233016540093	0.5933999999999999	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7874	4.298	6.1895	Left	Negative	-5.703146172019935	3.182820558362649	0.4894999999999996	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.6195	4.7492	5.9749	Left	Negative	-5.575209753338075	3.62066806161955	0.2748999999999997	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.734	4.4395	6.3256	Left	Negative	-5.662281912740629	3.3201943780846985	0.6255999999999995	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.701	4.5273	6.384	Left	Negative	-5.637059761916847	3.4054230529632497	0.6840000000000002	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.741699999999998	4.4197	6.2579	Left	Negative	-5.6682269282095294	3.300953023533387	0.5579000000000001	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.6919	4.5521	6.3357	Left	Negative	-5.630155852584354	3.429478569724251	0.6356999999999999	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.751	4.3946	6.2643	Left	Negative	-5.675303929758819	3.276599119203389	0.5643000000000002	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.5878	4.831	6.2879	Left	Negative	-5.550759721165324	3.700150986483002	0.5878999999999994	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.6841	4.5727	6.3569	Left	Negative	-5.624180942239841	3.449479994610878	0.6569000000000003	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker+	PCG	Polygon	10.7183	4.4812	6.3639	Left	Positive	-5.650276050453165	3.3606753551698123	0.6638999999999999	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7718	4.339599999999999	6.2004	Left	Negative	-5.691231213628007	3.223199332167173	0.5004	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.6545	4.6528	6.2681	Left	Negative	-5.6016747541704115	3.5271925746132364	0.5680999999999994	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.761	4.3667	6.3847	Left	Negative	-5.682834231517076	3.2495561907450927	0.6846999999999994	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.6864	4.5666	6.3502	Left	Negative	-5.62594054001469	3.4435580408602524	0.6501999999999999	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7666	4.3521	6.3462	Left	Negative	-5.687140447982276	3.235374516328503	0.6461999999999994	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7118	4.4982	6.4051	Left	Negative	-5.64528243254228	3.3771865742289706	0.7050999999999998	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7071	4.5116	6.3208	Left	Negative	-5.641768204414068	3.390166476096807	0.6208	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7821	4.3096	6.4673	Left	Negative	-5.698877346735921	3.194158135726387	0.7672999999999996	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.7635	4.3608	6.3075	Left	Negative	-5.684810499380095	3.243805754464562	0.6074999999999999	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PCG	Polygon	10.768	4.3485	6.3333	Left	Negative	-5.688221359885713	3.231876088228264	0.6333000000000002	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	P5	Polygon	10.3142	5.555	7.1027	Left	Negative	-5.3413016095167265	4.40306962138609	1.4026999999999994	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	P5	Polygon	10.342	5.4815	7.0161	Left	Negative	-5.362589875031725	4.331707788809592	1.3160999999999996	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	P5	Polygon	10.3145	5.5549	7.0253	Left	Negative	-5.3415917523518806	4.4029509735599595	1.3252999999999995	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	P5	Polygon	10.3608	5.4333	6.8067	Left	Negative	-5.377117428555412	4.284863155760415	1.1067	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	P5	Polygon	10.3633	5.4266	6.7908	Left	Negative	-5.379023971824233	4.278360871417339	1.0907999999999998	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	P5	Polygon	10.2999	5.5939	7.0583	Left	Negative	-5.3304463837268985	4.440804018433509	1.3582999999999998	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PDTg	Polygon	10.7035	4.5239	6.035	Left	Negative	-5.639253919136734	3.4020221418781675	0.33499999999999996	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PDTg	Polygon	10.6378	4.7002	5.9608	Left	Negative	-5.589169484918518	3.5731126918716827	0.2607999999999997	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	B	Polygon	10.7285	4.4522	6.5496	Left	Negative	-5.65790971983402	3.332582191079976	0.8495999999999997	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker+	PRNc	Polygon	10.2535	5.7249	6.3225	Left	Positive	-5.295640352035386	4.567734273240714	0.6224999999999996	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.4547	5.1882	6.1499	Left	Negative	-5.449298238158777	4.046794991466763	0.4498999999999995	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker+	PRNc	Polygon	10.0679	6.222299999999999	6.2071	Left	Positive	-5.154097882512243	5.0504563443899535	0.5070999999999994	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker+	PRNc	Polygon	10.4718	5.1429	6.1151	Left	Positive	-5.462385012349676	4.002815586281411	0.4150999999999998	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.4605	5.1726	6.1634	Left	Negative	-5.453716537820845	4.031657062426452	0.46340000000000003	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.446	5.2115	6.1477	Left	Negative	-5.442662073091398	4.069407904019412	0.4477000000000002	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.3574	5.4465	6.3664	Left	Negative	-5.37488082238617	4.297548206066595	0.6663999999999994	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.4404	5.2225	6.5756	Left	Negative	-5.4380420959523095	4.0802062621545545	0.8755999999999995	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.4442	5.2139	6.415	Left	Negative	-5.441078096417428	4.071811449116918	0.7149999999999999	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.4932	5.0821	6.4847	Left	Negative	-5.478404509729781	3.9439155671551274	0.7847	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.1854	5.9079	6.1988	Left	Negative	-5.2437489940181585	4.745318885304533	0.49880000000000013	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.3416	5.4927	5.9382	Left	Negative	-5.363167541471262	4.342266550776289	0.23819999999999997	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.0402	6.2977	6.0539	Left	Negative	-5.133074832378275	5.123595593842222	0.35389999999999944	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.4318	5.2495	6.1531	Left	Negative	-5.431828026602908	4.106288249723698	0.45310000000000006	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.4443	5.2122	6.562	Left	Negative	-5.441029551124567	4.0702055497112415	0.8620000000000001	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.4897	5.093	6.3114	Left	Negative	-5.475867825882409	3.9544472765542653	0.6113999999999997	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.4188	5.2853	6.0327	Left	Negative	-5.4219976711180795	4.14100234598274	0.3327	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.0601	6.2425	6.2877	Left	Negative	-5.1480881098706295	5.0700818452453085	0.5876999999999999	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	9.9213	6.6128	6.3782	Left	Negative	-5.042090057314954	5.429506031801161	0.6781999999999995	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.425	5.2687	6.0452	Left	Negative	-5.426727292916639	4.124891717773164	0.3452000000000002	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.5107	5.0365	6.3691	Left	Negative	-5.4918636150770945	3.899621329855239	0.6691000000000003	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.3848	5.3718	6.5212	Left	Negative	-5.395666023130634	4.225091490487365	0.8212000000000002	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.0804	6.1908	5.981	Left	Negative	-5.163804910341836	5.01982454283094	0.2809999999999997	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	9.9838	6.4491	6.0098	Left	Negative	-5.090084830857896	5.270520201521376	0.3098000000000001	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.3793	5.3845	6.7289	Left	Negative	-5.391293830224025	4.237479303482642	1.0289000000000001	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.1894	5.8958	6.3565	Left	Negative	-5.246679188323278	4.733618292447726	0.6564999999999994	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.2967	5.6112	6.1259	Left	Negative	-5.32876635504254	4.457325845514684	0.4258999999999995	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.0848	6.1773	6.1683	Left	Negative	-5.167011564486348	5.006775326773597	0.46830000000000016	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.0689	6.2216	5.9967	Left	Negative	-5.15503306819041	5.04971625460752	0.2966999999999995	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.4455	5.2116	6.2855	Left	Negative	-5.442172691316626	4.069542996391084	0.5854999999999997	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.3779	5.3955	5.9607	Left	Negative	-5.39085787081692	4.24793232616141	0.26069999999999993	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.4553	5.1868	6.1353	Left	Negative	-5.449773936937784	4.045429923720686	0.4352999999999998	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.4074	5.3166	5.949	Left	Negative	-5.413369026307837	4.171355740525638	0.24899999999999967	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.5008	5.0651	6.1313	Left	Negative	-5.484493941808569	3.92731390309549	0.43130000000000024	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	9.976900000000002	6.4633	6.4628	Left	Negative	-5.084448698988082	5.284432841452715	0.7627999999999995	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.163	5.9676	6.2435	Left	Negative	-5.226637430622939	4.803267336072527	0.5434999999999999	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.3947	5.349	6.1312	Left	Negative	-5.403541199707096	4.202849815700556	0.4311999999999996	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.3848	5.3769	5.9713	Left	Negative	-5.396110517418647	4.229884521886081	0.2713000000000001	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.3961	5.3418	6.4881	Left	Negative	-5.404308350936641	4.19596807131887	0.7881	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.4361	5.2356	6.4117	Left	Negative	-5.434900198980508	4.092871331907855	0.7116999999999996	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.4813	5.1189	5.9672	Left	Negative	-5.469757124155603	3.979479028491869	0.2671999999999999	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.2931	5.6195	6.2585	Left	Negative	-5.325903446794216	4.465422270983326	0.5584999999999996	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.1409	6.0285	6.0338	Left	Negative	-5.209929312528445	4.862318892116023	0.3338000000000001	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.3332	5.5153	5.9247	Left	Negative	-5.356769225793387	4.364196929455899	0.22469999999999946	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.394	5.3483	6.402099999999999	Left	Negative	-5.402782854398508	4.202249504555225	0.7020999999999988	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.5025	5.0612	6.0762	Left	Negative	-5.4858475653986085	3.9235088651534853	0.37619999999999987	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	9.9875	6.4394	5.9885	Left	Negative	-5.092925340536183	5.261099819670513	0.2885	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.3874	5.3648	6.5301	Left	Negative	-5.397646039146438	4.218299040848065	0.8300999999999998	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.1292	6.0515	6.9285	Left	Negative	-5.200278416643967	4.884896529828343	1.2284999999999995	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.3334	5.5146	5.9343	Left	Negative	-5.356907455713082	4.363522617855631	0.23430000000000017	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.1858	5.9058	6.3413	Left	Negative	-5.243964444837626	4.743312395049273	0.6413000000000002	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.0612	6.236	6.6421	Left	Negative	-5.14861741171067	5.063882634736661	0.9420999999999999	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.3963	5.3397	6.6689	Left	Negative	-5.404324562816488	4.193978025609151	0.9688999999999997	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.2986	5.6014	6.6103	Left	Negative	-5.329804998689988	4.447959483565877	0.9102999999999994	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.3022	5.5932	6.4722	Left	Negative	-5.332676622512587	4.439957039105055	0.7721999999999998	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.4748	5.1312	6.5143	Left	Negative	-5.464353874253804	3.9915731401835832	0.8143000000000002	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.5035	5.0539	6.5552	Left	Negative	-5.486207523174643	3.9165660288550646	0.8552	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.0621	6.2331	6.7046	Left	Negative	-5.1492612352849845	5.061083185055003	1.0046	animalid0
animalid0_034.ome.tiff	Detection		Cells: marker-	PRNc	Polygon	10.3671	5.4247	5.9259	Left	Negative	-5.382643915765761	4.276262785903508	0.2259000000000002	animalid0
