Name	hemisphere	Area µm^2	Area mm^2	length µm	length mm	density µm^-1	density mm^-1	coverage index	relative count	relative density	channel	animal
SLD	Ipsi.	87095.7915	0.0870957915	474.868	0.474868	0.005452249664669503	5452.2496646695035	2.5890988937622774	0.0006995609795813561	0.0005863685195966533	marker1	mouse1
SLD	both	170182.4107	0.1701824107	680.5063	0.6805063	0.003998687627005157	3998.6876270051566	2.7211321219090596	0.00047139230360644023	0.00019875771023200952	marker3	mouse1
SLD	both	170182.4107	0.1701824107	422.4091	0.42240910000000004	0.002482096112415688	2482.096112415688	1.0484599849590097	0.00012718281789961193	0.0002587514015990442	marker2	mouse1
SLD	both	170182.4107	0.1701824107	521.4542	0.5214542	0.003064089866015748	3064.089866015748	1.597782529811349	0.00039692792140993434	0.0004808475990051658	marker1	mouse1
SLD	Contra.	83086.6192	0.0830866192	13.4351	0.0134351	0.00016169992387895835	161.69992387895834	0.0021724546473061938	1.806993056943467e-05	3.734440090142806e-05	marker3	mouse1
SLD	Contra.	83086.6192	0.0830866192	419.2173	0.4192173	0.005045545287995062	5045.545287995062	2.1151798726610123	0.0002519524620216146	0.0007914940431631238	marker2	mouse1
SLD	Contra.	83086.6192	0.0830866192	46.5862	0.0465862	0.0005606943747206891	560.694374720689	0.026120620279612965	7.337373354356746e-05	0.00015880766023633542	marker1	mouse1
SOCl	both	1664174.2	1.6641742	4632.1425	4.6321425	0.0027834480909510557	2783.4480909510557	12.89332819863825	0.003208723157608232	0.00013835333507194623	marker3	mouse1
SOCl	both	1664174.2	1.6641742	12846.2721	12.8462721	0.007719307329725458	7719.307329725458	99.16432238117764	0.003867873786770136	0.0008047156518029819	marker2	mouse1
SOCl	both	1664174.2	1.6641742	22537.866899999997	22.537866899999997	0.013542973385839053	13542.973385839054	305.2297316002829	0.017155693945183986	0.0021252987088264796	marker1	mouse1
SOCl	Contra.	846001.1	0.8460011	103.49459999999999	0.10349459999999999	0.0001223338834902224	122.3338834902224	0.01266089633826717	0.0001391980883142971	2.825286171629388e-05	marker3	mouse1
SOCl	Contra.	846001.1	0.8460011	2192.3276	2.1923276	0.002591400413072749	2591.4004130727494	5.681198648230789	0.0013176038688716748	0.00040651265092748226	marker2	mouse1
SOCl	Contra.	846001.1	0.8460011	1591.5257000000001	1.5915257	0.0018812336059610326	1881.2336059610327	2.9940316315906568	0.002506668984367467	0.0005328291504074049	marker1	mouse1
SOCl	Ipsi.	818173.1	0.8181731	4528.6479	4.5286479	0.0055350730792787005	5535.0730792787	25.066397076822017	0.006468541771954987	0.0001403249255819773	marker3	mouse1
SOCl	Ipsi.	818173.1	0.8181731	10653.9445	10.6539445	0.013021626474886548	13021.626474886549	138.73168576317192	0.006428105805433872	0.0010133010742831106	marker2	mouse1
SOCl	Ipsi.	818173.1	0.8181731	20946.3412	20.9463412	0.02560135648556522	25601.35648556522	536.2547481294819	0.0308575077042827	0.0027533276033530683	marker1	mouse1
SOCm	both	979736.0	0.979736	8644.9312	8.6449312	0.008823735373610852	8823.73537361085	76.28058523187211	0.005988414850659264	0.00043859025814066573	marker3	mouse1
SOCm	both	979736.0	0.979736	110596.1571	110.5961571	0.11288363099855471	112883.6309985547	12484.495787934586	0.03329930844019736	0.01176779480551139	marker2	mouse1
SOCm	both	979736.0	0.979736	15925.3634	15.9253634	0.01625474964684364	16254.749646843638	258.8627951020066	0.012122294521857998	0.002550857736518704	marker1	mouse1
SOCm	Contra.	490455.9	0.4904559	8140.455800000001	8.1404558	0.0165977324362904	16597.7324362904	135.11310727784831	0.010948744044298277	0.003833226134475147	marker3	mouse1
SOCm	Contra.	490455.9	0.4904559	110034.8882	110.0348882	0.22435225715502657	224352.25715502657	24686.575533470997	0.06613171973165971	0.035194109847930206	marker2	mouse1
SOCm	Contra.	490455.9	0.4904559	13060.7071	13.0607071	0.026629727769611904	26629.727769611905	347.80307455163734	0.020570745041363744	0.00754244192645828	marker1	mouse1
SOCm	Ipsi.	489280.1	0.4892801	504.4754	0.5044754	0.0010310564439469335	1031.0564439469335	0.5201426119827068	0.00072057273382276	2.613929693346088e-05	marker3	mouse1
SOCm	Ipsi.	489280.1	0.4892801	561.2689	0.5612689000000001	0.001147132082420683	1147.132082420683	0.6438495620549662	0.00033864414015855667	8.92661276763913e-05	marker2	mouse1
SOCm	Ipsi.	489280.1	0.4892801	2864.6563	2.8646563	0.005854839181074399	5854.839181074399	16.77210194555162	0.004220123839449917	0.0006296654764966965	marker1	mouse1
SPIV	both	4021998.1	4.0219981	14931.3206	14.9313206	0.0037124136383853584	3712.4136383853584	55.43123823454425	0.010343048423681448	0.00018452825102324645	marker3	mouse1
SPIV	both	4021998.1	4.0219981	7531.2944	7.5312944	0.0018725255986570455	1872.5255986570455	14.102541555022453	0.0022675914042182494	0.00019520542365744433	marker2	mouse1
SPIV	both	4021998.1	4.0219981	1696.0393000000001	1.6960393000000002	0.00042169072630839885	421.69072630839884	0.7152040442645884	0.001291015306768188	6.617592242221004e-05	marker1	mouse1
SPIV	Ipsi.	2027562.6	2.0275626	714.525	0.714525	0.00035240588872570444	352.4058887257044	0.25180281764173396	0.0010205992851875583	8.934178357140908e-06	marker3	mouse1
SPIV	Ipsi.	2027562.6	2.0275626	3312.9699	3.3129699	0.001633966763837526	1633.9667638375258	5.413282706194132	0.0019988954370297007	0.000127150036159664	marker2	mouse1
SPIV	Ipsi.	2027562.6	2.0275626	896.6429	0.8966429	0.0004422269872210111	442.2269872210111	0.39651968828011036	0.001320906831916802	4.7559814713325446e-05	marker1	mouse1
SPIV	Contra.	1994435.5	1.9944355	14216.7956	14.2167956	0.007128230318804493	7128.230318804493	101.34059343216632	0.019121294922393155	0.0016462561289912229	marker3	mouse1
SPIV	Contra.	1994435.5	1.9944355	4218.324500000001	4.2183245000000005	0.002115046839067997	2115.046839067997	8.921953899888091	0.002535241850422434	0.0003317871267782291	marker2	mouse1
SPIV	Contra.	1994435.5	1.9944355	799.3964000000001	0.7993964000000001	0.00040081336297914877	400.8133629791488	0.3204087594374248	0.0012590573699783857	0.000113523936097779	marker1	mouse1
SPVC	Ipsi.	1531403.9000000001	1.5314039000000002	40.8124	0.0408124	2.6650317398303604e-05	26.650317398303603	0.0010876634137865259	5.829482000880123e-05	6.756376568275346e-07	marker3	mouse1
SPVC	Ipsi.	1531403.9000000001	1.5314039000000002	48.4991	0.048499099999999996	3.166969863404422e-05	31.66969863404422	0.0015359518810223742	2.9262152273115177e-05	2.464434048234283e-06	marker2	mouse1
SPVC	Ipsi.	1531403.9000000001	1.5314039000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
SPVC	Contra.	1015960.5	1.0159605	2.0965	0.0020965	2.0635644791308323e-06	2.063564479130832	4.326262930497789e-06	2.8197489738684328e-06	4.765777085479281e-07	marker3	mouse1
SPVC	Contra.	1015960.5	1.0159605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse1
SPVC	Contra.	1015960.5	1.0159605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
SPVC	both	2547364.4000000004	2.5473644	42.908899999999996	0.04290889999999999	1.684442948170273e-05	16.844429481702733	0.0007227759401874342	2.972334747851472e-05	8.372647594018907e-07	marker3	mouse1
SPVC	both	2547364.4000000004	2.5473644	48.4991	0.048499099999999996	1.9038932945753654e-05	19.038932945753658	0.0009233711128294011	1.4602555209144566e-05	1.984754160010924e-06	marker2	mouse1
SPVC	both	2547364.4000000004	2.5473644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
SPVI	Ipsi.	5588798.0	5.588798	15804.913700000001	15.8049137	0.002827962953751415	2827.962953751415	44.69571043083821	0.02257511441121171	7.16943905437052e-05	marker3	mouse1
SPVI	Ipsi.	5588798.0	5.588798	27758.2761	27.7582761	0.004966770332368427	4966.770332368427	137.86898221117156	0.01674808196600295	0.0003864980863345075	marker2	mouse1
SPVI	Ipsi.	5588798.0	5.588798	2631.2978	2.6312978	0.0004708164081077899	470.8164081077899	1.2388581788579296	0.0038763472513167175	5.063449717149243e-05	marker1	mouse1
SPVI	both	11043518.8	11.043518800000001	17417.8817	17.417881700000002	0.0015772039705315665	1577.2039705315665	27.471552175489112	0.012065509721963573	7.839608366369743e-05	marker3	mouse1
SPVI	both	11043518.8	11.043518800000001	28665.5208	28.6655208	0.002595687236933938	2595.6872369339376	74.40672648062433	0.008630878719004722	0.00027059295057504386	marker2	mouse1
SPVI	both	11043518.8	11.043518800000001	2783.4536	2.7834535999999996	0.00025204408580352123	252.0440858035212	0.70155301798852	0.0021187487832852792	3.955327643822189e-05	marker1	mouse1
SPVI	Contra.	5454720.8	5.4547208	1612.968	1.6129680000000002	0.0002957012941890628	295.7012941890628	0.47695672508554426	0.0021694084726365938	6.829185451895229e-05	marker3	mouse1
SPVI	Contra.	5454720.8	5.4547208	907.2447	0.9072447	0.00016632284827483747	166.32284827483747	0.15089552258625044	0.0005452602643570795	2.6091043908510598e-05	marker2	mouse1
SPVI	Contra.	5454720.8	5.4547208	152.1558	0.1521558	2.7894333290165832e-05	27.894333290165836	0.004244284597231814	0.0002396469153163027	7.90062109303395e-06	marker1	mouse1
SPVO	both	5454655.2	5.4546552	16431.3267	16.431326700000003	0.0030123492865323552	3012.349286532355	49.49689526152505	0.011382114970020127	0.0001497310373950414	marker3	mouse1
SPVO	both	5454655.2	5.4546552	16985.3959	16.9853959	0.003113926596130219	3113.926596130219	52.89127603881117	0.005114119259510543	0.00032461791757171704	marker2	mouse1
SPVO	both	5454655.2	5.4546552	10232.6631	10.2326631	0.0018759504908761235	1875.9504908761235	19.195969365414996	0.007789043975043513	0.00029439289604233493	marker1	mouse1
SPVO	Ipsi.	2840641.5	2.8406415	3317.7051	3.3177051	0.0011679422060122688	1167.9422060122688	3.8748878133921547	0.004738878910497347	2.960961866181529e-05	marker3	mouse1
SPVO	Ipsi.	2840641.5	2.8406415	5756.851200000001	5.756851200000001	0.002026602512143824	2026.6025121438242	11.66684910395819	0.003473422319755745	0.00015770368675991988	marker2	mouse1
SPVO	Ipsi.	2840641.5	2.8406415	1860.1359	1.8601359	0.0006548295165018183	654.8295165018184	1.2180718920246747	0.0027402951817314444	7.042440053093909e-05	marker1	mouse1
SPVO	Contra.	2614013.7	2.6140137	13113.6216	13.1136216	0.005016661389341609	5016.661389341609	65.78659915515614	0.017637548795754316	0.0011585918509802516	marker3	mouse1
SPVO	Contra.	2614013.7	2.6140137	11228.5447	11.2285447	0.004295518688368007	4295.518688368006	48.232423602025534	0.006748432094965432	0.0006738374665328104	marker2	mouse1
SPVO	Contra.	2614013.7	2.6140137	8372.5272	8.3725272	0.0032029392959952736	3202.9392959952734	26.816696375669277	0.01318681454720649	0.0009071810212638756	marker1	mouse1
SUT	both	1257115.5	1.2571155	47770.9326	47.7709326	0.03800043241850092	38000.432418500925	1815.316095835063	0.03309131739668243	0.001888839449303082	marker3	mouse1
SUT	both	1257115.5	1.2571155	69534.3694	69.5343694	0.055312633882885064	55312.63388288506	3846.129116899486	0.020936047639988214	0.0057661834574979426	marker2	mouse1
SUT	both	1257115.5	1.2571155	104277.75379999999	104.27775379999999	0.08295001835551306	82950.01835551306	8649.841591781671	0.07937562314222588	0.013017345739779907	marker1	mouse1
SUT	Contra.	626568.8	0.6265688	14624.0209	14.6240209	0.023339848552944225	23339.848552944222	341.3224330410911	0.019669004496353695	0.005390309657735007	marker3	mouse1
SUT	Contra.	626568.8	0.6265688	32804.5943	32.8045943	0.05235593329894497	52355.933298944976	1717.5151510697503	0.01971578534451041	0.008213068551571258	marker2	mouse1
SUT	Contra.	626568.8	0.6265688	50538.3821	50.5383821	0.08065895094042345	80658.95094042346	4076.3728824122754	0.07959846010038164	0.022845350075693154	marker1	mouse1
SUT	Ipsi.	630546.7	0.6305466999999999	33146.9117	33.1469117	0.05256852775535896	52568.52775535896	1742.4843477058826	0.047345739319401156	0.0013327149686316593	marker3	mouse1
SUT	Ipsi.	630546.7	0.6305466999999999	36729.7751	36.7297751	0.05825068167036637	58250.68167036637	2139.534437174249	0.02216107663716387	0.004532880621951645	marker2	mouse1
SUT	Ipsi.	630546.7	0.6305466999999999	53739.371699999996	53.7393717	0.08522663222248249	85226.6322224825	4580.0256677431835	0.07916719490161182	0.009165797100293784	marker1	mouse1
SUV	Contra.	764611.0	0.764611	2066.2281	2.0662281	0.002702325888589099	2702.325888589099	5.5836216863602655	0.002779033896853385	0.0006240988797577982	marker3	mouse1
SUV	Contra.	764611.0	0.764611	1727.3220000000001	1.727322	0.0022590859927466385	2259.0859927466386	3.9021689351631093	0.0010381323256556908	0.0003543825303692262	marker2	mouse1
SUV	Contra.	764611.0	0.764611	1807.5456	1.8075455999999999	0.0023640067956124094	2364.0067956124094	4.27305008177931	0.002846902499500877	0.0006695668887012127	marker1	mouse1
SUV	both	1461522.8	1.4615228	2115.8513	2.1158512999999997	0.0014477032448621395	1447.7032448621396	3.063124792655776	0.0014656675748566635	7.195915482394294e-05	marker3	mouse1
SUV	both	1461522.8	1.4615228	1764.3539	1.7643539000000001	0.0012072024466535862	1207.2024466535863	2.129932344842797	0.0005312279038831552	0.0001258473930654534	marker2	mouse1
SUV	both	1461522.8	1.4615228	1892.3513	1.8923513	0.0012947805535431947	1294.7805535431949	2.450179663712184	0.001440446865873143	0.00020318990226594904	marker1	mouse1
SUV	Ipsi.	696911.8	0.6969118000000001	49.6232	0.0496232	7.120441926797623e-05	71.20441926797622	0.0035333911382186374	7.087981868894614e-05	1.8051712582246056e-06	marker3	mouse1
SUV	Ipsi.	696911.8	0.6969118000000001	37.0319	0.0370319	5.313714016608701e-05	53.13714016608701	0.0019677692609165174	2.2343365067862577e-05	4.134961275265524e-06	marker2	mouse1
SUV	Ipsi.	696911.8	0.6969118000000001	84.8057	0.0848057	0.00012168785203522166	121.68785203522167	0.010319823473343398	0.0001249331573533753	1.3087061312170258e-05	marker1	mouse1
TRN	Ipsi.	205277.1	0.20527710000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker3	mouse1
TRN	Ipsi.	205277.1	0.20527710000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse1
TRN	Ipsi.	205277.1	0.20527710000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
TRN	Contra.	208717.4	0.2087174	11.1242	0.0111242	5.3297904247561534e-05	53.29790424756153	0.0005928965464307241	1.4961818046795718e-05	1.23090862115481e-05	marker3	mouse1
TRN	Contra.	208717.4	0.2087174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse1
TRN	Contra.	208717.4	0.2087174	5.703	0.005703000000000001	2.7324027608622953e-05	27.324027608622952	0.00015582892945197673	8.982282358272734e-06	7.739091184783255e-06	marker1	mouse1
TRN	both	413994.5	0.4139945	11.1242	0.0111242	2.6870405283161976e-05	26.870405283161976	0.0002989117624509504	7.705824712833315e-06	1.3356132624661453e-06	marker3	mouse1
TRN	both	413994.5	0.4139945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker2	mouse1
TRN	both	413994.5	0.4139945	5.703	0.005703000000000001	1.3775545327292996e-05	13.775545327292997	7.856193500155197e-05	4.341090618890126e-06	2.1617962218023354e-06	marker1	mouse1
V	Contra.	852417.2	0.8524172	46.421400000000006	0.04642140000000001	5.4458544477985674e-05	54.45854447798567	0.002528041876630364	6.243581922992421e-05	1.2577134662206182e-05	marker3	mouse1
V	Contra.	852417.2	0.8524172	1188.0995	1.1880995	0.001393800477043401	1393.8004770434009	1.6559736498750262	0.0007140559183784861	0.00021864530233483295	marker2	mouse1
V	Contra.	852417.2	0.8524172	180.3351	0.1803351	0.000211557321931092	211.55732193109196	0.038151210806175666	0.00028402959623134304	5.992020754350935e-05	marker1	mouse1
V	both	1711185.4	1.7111854	2870.6471	2.8706471000000002	0.0016775780695651098	1677.5780695651097	4.815734620420681	0.0019885208253180714	8.338525209880467e-05	marker3	mouse1
V	both	1711185.4	1.7111854	1852.3327	1.8523326999999998	0.0010824851006793303	1082.4851006793301	2.0051225492511158	0.000557717370372931	0.00011284596741028635	marker2	mouse1
V	both	1711185.4	1.7111854	1121.2133000000001	1.1212133000000002	0.0006552260789508841	655.226078950884	0.7346481942265815	0.0008534610798535579	0.000102824623508442	marker1	mouse1
V	Ipsi.	858768.2	0.8587682	2824.2257	2.8242257	0.0032886938524272326	3288.6938524272323	9.288013697456998	0.0040340124287160445	8.337481971672465e-05	marker3	mouse1
V	Ipsi.	858768.2	0.8587682	664.2332	0.6642332	0.0007734720498500062	773.4720498500061	0.5137658147824291	0.0004007681182384533	6.018910621899093e-05	marker2	mouse1
V	Ipsi.	858768.2	0.8587682	940.8782	0.9408782	0.001095613694126075	1095.613694126075	1.030839040424692	0.0013860729197561071	0.0001178290466112522	marker1	mouse1
VCO	Contra.	3118731.4	3.1187313999999997	893.3145999999999	0.8933146	0.00028643524735730687	286.4352473573069	0.2558767884188936	0.0012014895905994227	6.615187226444283e-05	marker3	mouse1
VCO	Contra.	3118731.4	3.1187313999999997	7368.376300000001	7.3683763	0.0023626197177480566	2362.6197177480567	17.40867113416747	0.004428444508102875	0.0003706238525510105	marker2	mouse1
VCO	Contra.	3118731.4	3.1187313999999997	820.8883000000001	0.8208883000000001	0.00026321224713356207	263.21224713356213	0.21606785408864967	0.0012929073286344899	7.455063399494939e-05	marker1	mouse1
VCO	Ipsi.	2855801.23	2.85580123	22391.4104	22.3914104	0.007840675382018797	7840.675382018797	175.5637802919597	0.03198300612096324	0.00019877645222303125	marker3	mouse1
VCO	Ipsi.	2855801.23	2.85580123	40179.4646	40.1794646	0.014069419180129704	14069.419180129704	565.3017298905825	0.02424246246584866	0.0010948369312589303	marker2	mouse1
VCO	Ipsi.	2855801.23	2.85580123	51484.0919	51.4840919	0.018027897515822556	18027.897515822555	928.1499324683901	0.07584478584031891	0.0019388311665720157	marker1	mouse1
VCO	both	5974532.63	5.97453263	23284.725000000002	23.284725	0.0038973299573392744	3897.3299573392746	90.74825629090674	0.016129520265414837	0.00019371965269503424	marker3	mouse1
VCO	both	5974532.63	5.97453263	47547.840899999996	47.5478409	0.00795842015511764	7958.420155117639	378.4056953508868	0.014316141367940271	0.0008296424781257221	marker2	mouse1
VCO	both	5974532.63	5.97453263	52304.980200000005	52.3049802	0.008754656378870594	8754.656378870593	457.91212855463016	0.039814248442478314	0.0013738681579104665	marker1	mouse1
VI	Contra.	99466.47	0.09946647	263.99710000000005	0.26399710000000004	0.002654131588262859	2654.131588262859	0.700683042319789	0.0003550706185686822	0.0006129684646693274	marker3	mouse1
VI	Contra.	99466.47	0.09946647	56.5084	0.0565084	0.0005681150643025736	568.1150643025735	0.03210327329963555	3.396193455017769e-05	8.91201373807116e-05	marker2	mouse1
VI	Contra.	99466.47	0.09946647	141.5939	0.1415939	0.0014235339808480183	1423.5339808480182	0.2015637281307962	0.00022301181658934482	0.00040319309584300073	marker1	mouse1
VI	Ipsi.	101862.85	0.10186285	672.8293	0.6728293	0.0066052471534028346	6605.247153402835	4.4442038185510215	0.000961042794350436	0.00016745593092920935	marker3	mouse1
VI	Ipsi.	101862.85	0.10186285	370.8885	0.3708885	0.003641057559257374	3641.057559257374	1.3504263765666287	0.0002237772610903559	0.0002833353839044352	marker2	mouse1
VI	Ipsi.	101862.85	0.10186285	16.7332	0.0167332	0.00016427186162570553	164.27186162570553	0.002748793914955256	2.4650837250627013e-05	1.766680805852093e-05	marker1	mouse1
